customer_id,age,gender,recency,frequency,monetary,group,purchase
537,41,M,119.0,1.0,154.59207333389273,A,True
538,24,M,182.0,3.0,157.54341085515185,B,False
539,46,male,194.0,11.0,151.7675740649248,B,False
540,19,male,180.0,16.0,110.85256202772413,A,False
541,54,F,106.0,14.0,122.94714350499811,A,False
542,20,M,354.0,12.0,243.6877338861502,A,False
543,28,M,349.0,2.0,426.27447063030024,B,False
544,27,male,139.0,15.0,72.81104302454892,A,False
545,61,M,294.0,1.0,157.07474029820756,B,False
546,20,male,145.0,12.0,58.67056426080687,B,False
547,40,male,290.0,8.0,112.60620979468061,B,False
548,48,female,213.0,17.0,129.1321741390382,B,False
549,44,F,172.0,6.0,193.73407012032175,B,False
550,53,M,47.0,13.0,189.66250178218584,A,False
551,59,F,239.0,9.0,167.2007890829603,A,False
552,38,female,117.0,10.0,229.40913713481322,A,False
553,61,male,79.0,18.0,79.6222435031751,B,True
554,34,male,71.0,14.0,194.95155452993615,B,False
555,69,F,358.0,8.0,287.2759778748431,A,False
556,44,M,38.0,9.0,78.690530093247,A,False
557,56,female,291.0,14.0,28.417750129155344,B,False
558,63,female,316.0,7.0,341.88132452214563,B,False
559,59,female,12.0,4.0,-60.59140137036578,A,False
560,62,female,215.0,9.0,107.91164268750795,B,True
561,45,F,211.0,2.0,281.4927093263901,B,False
562,20,F,-1.0,4.0,74.9783552749451,B,False
563,43,M,243.0,8.0,325.75568016336314,A,False
564,27,female,149.0,16.0,94.70722441656577,B,False
565,64,male,161.0,15.0,84.54706641155981,B,False
566,30,F,158.0,5.0,58.96427327722691,B,False
567,29,female,292.0,9.0,-95.46878819740228,A,False
568,30,male,231.0,3.0,255.2543573722069,B,False
569,51,female,138.0,15.0,107.92845093519854,B,False
570,47,female,338.0,5.0,-342.84405780293645,A,False
571,67,M,292.0,16.0,172.49876019920796,B,True
572,39,F,340.0,16.0,184.26736608319172,A,True
573,32,male,266.0,14.0,-82.2015694356613,B,False
574,20,female,143.0,7.0,377.98314243100714,B,False
575,18,M,282.0,19.0,288.9179879231139,B,False
576,37,F,120.0,14.0,283.23343897769644,A,False
577,66,male,99.0,13.0,147.65697062789025,A,False
578,45,female,165.0,17.0,51.84691010073277,B,False
579,64,M,353.0,17.0,191.78182073173278,A,False
580,23,male,207.0,2.0,247.57792979601274,B,False
581,22,F,140.0,17.0,249.34771689645694,B,False
582,61,M,169.0,15.0,-225.85529866554373,B,False
583,23,male,107.0,4.0,219.09654980184177,B,False
584,20,F,240.0,6.0,94.2986515345508,A,False
585,39,male,128.0,15.0,98.4268770200933,B,False
586,66,F,202.0,5.0,59.53709554704487,A,False
587,53,female,135.0,9.0,345.57434542302985,B,False
588,23,M,117.0,14.0,572.9350261553755,B,False
589,61,female,354.0,13.0,944.3977362047478,B,True
590,61,M,126.0,18.0,201.83045314838623,A,True
591,59,male,26.0,3.0,219.50264175309266,B,False
592,64,F,138.0,6.0,152.3884473596043,B,False
593,30,F,194.0,19.0,199.48635834015982,B,False
594,68,M,35.0,11.0,74.70336274482754,B,False
595,34,male,112.0,5.0,149.95569636989978,B,False
596,59,M,61.0,6.0,85.17828170611271,B,False
597,48,male,183.0,7.0,134.9134349994236,B,False
598,58,male,264.0,11.0,91.80056089177748,B,False
599,50,female,353.0,6.0,247.67125634241216,B,False
600,51,male,142.0,12.0,270.16613188786215,A,False
601,50,F,315.0,9.0,214.5938592217514,A,False
602,58,male,79.0,12.0,98.78712927948891,A,False
603,56,female,285.0,3.0,55.50702424766577,B,False
604,24,F,205.0,12.0,272.3090319761627,B,False
605,60,M,-1.0,18.0,171.79365321547863,A,False
606,45,female,276.0,3.0,27.014988241406986,A,False
607,34,M,194.0,7.0,-190.5943937905471,B,False
608,44,male,94.0,14.0,220.69883715883537,A,True
609,68,M,192.0,12.0,38.430120523134356,A,False
610,62,M,301.0,13.0,250.7521013401932,A,True
611,61,female,354.0,11.0,45.097909619322955,B,False
612,42,M,338.0,13.0,89.64769901706373,A,True
613,58,male,67.0,12.0,45.41684723697561,A,False
614,38,male,218.0,2.0,81.48950971402013,B,False
615,53,M,39.0,15.0,55.991910559594416,A,False
616,51,M,244.0,9.0,344.0792851997861,A,False
617,30,female,362.0,1.0,141.4100532166283,B,True
618,31,male,20.0,8.0,118.29013333796097,B,False
619,21,M,239.0,9.0,366.5160394442725,A,False
620,25,female,345.0,2.0,353.7854808419645,A,False
621,40,F,309.0,19.0,126.20808187605124,A,True
622,42,M,143.0,5.0,211.55385478035518,B,False
623,26,female,38.0,7.0,105.42530821320426,B,False
624,39,M,337.0,9.0,158.85049803800865,A,False
625,49,male,336.0,16.0,66.25859424098653,B,False
626,30,female,211.0,15.0,234.40913306751207,B,False
627,35,male,357.0,15.0,376.3765596944239,A,False
628,37,male,2.0,5.0,332.34327589084023,A,False
629,44,F,225.0,17.0,177.93279210965434,B,False
630,37,M,15.0,16.0,23.959070190495208,B,False
631,56,male,341.0,9.0,101.32867282440705,B,False
632,35,female,248.0,11.0,158.69663407476884,A,False
633,40,M,333.0,1.0,48.981363708929244,A,False
634,37,female,205.0,15.0,40.67050074420288,A,False
635,27,F,31.0,19.0,447.455313582032,A,False
636,53,male,10.0,9.0,306.05611239018214,A,False
637,30,M,123.0,11.0,247.52447425868104,A,False
638,33,male,271.0,10.0,281.8509422722141,B,False
639,59,M,55.0,2.0,57.8208038604341,B,False
640,67,F,311.0,12.0,79.04199534871498,B,True
641,52,male,88.0,14.0,202.27855234436296,B,True
642,65,M,181.0,18.0,214.0620040061774,A,False
643,62,F,74.0,18.0,46.081168141620076,B,True
644,43,male,170.0,10.0,191.82736873199056,A,False
645,58,M,165.0,19.0,160.95811407607323,B,False
646,35,F,2.0,11.0,325.09415347786705,B,False
647,41,F,207.0,13.0,214.8327653794398,A,False
648,45,male,287.0,12.0,481.8236680465249,B,False
649,67,female,341.0,19.0,126.78974695843579,B,False
650,62,female,121.0,15.0,61.690970551711054,A,False
651,43,M,-1.0,3.0,473.38722732006494,A,False
652,51,M,320.0,2.0,223.06098052099287,B,True
653,28,M,360.0,8.0,161.691275329292,A,False
654,59,male,136.0,10.0,81.75722994449936,B,False
655,46,M,310.0,13.0,127.99700171706061,A,False
656,45,M,206.0,10.0,122.55980006626812,B,False
657,57,female,22.0,10.0,59.07959330561323,A,False
658,50,female,99.0,18.0,15.721463183124666,A,False
659,21,female,245.0,7.0,120.20567720521757,B,False
660,32,F,59.0,10.0,286.8873359911186,A,False
661,27,male,159.0,11.0,398.17266297332395,B,False
662,56,male,283.0,9.0,333.8315483201017,A,True
663,19,M,55.0,19.0,347.16643284765155,A,False
664,28,male,181.0,19.0,66.02677797670734,B,False
665,49,male,79.0,10.0,205.0968419229327,A,False
666,54,F,196.0,9.0,248.89824947937177,A,False
667,44,female,88.0,12.0,260.2700949514893,B,False
668,62,male,352.0,4.0,158.92460602431885,B,False
669,65,male,28.0,9.0,187.0059702759329,B,False
670,24,male,351.0,5.0,327.085459599812,B,False
671,67,female,289.0,3.0,242.54444559513811,B,False
672,49,male,312.0,2.0,275.07691730503046,B,False
673,51,F,310.0,12.0,115.67655931269304,B,False
674,22,female,69.0,1.0,265.0326211373087,A,False
675,50,male,339.0,13.0,185.15566763618878,B,False
676,55,female,217.0,9.0,304.7781500902156,A,False
677,48,M,351.0,7.0,94.27095294421342,B,False
678,22,F,320.0,15.0,287.86886736869775,A,False
679,45,female,211.0,11.0,129.41941136358543,B,False
680,66,male,137.0,14.0,288.78765411455726,B,False
681,55,female,-1.0,14.0,206.07117785977215,B,False
682,25,M,37.0,1.0,175.08456678871437,B,False
683,67,M,142.0,5.0,135.16171896167575,A,False
684,67,female,296.0,11.0,162.22956343442382,A,False
685,26,F,184.0,19.0,120.43805790830524,A,False
686,59,male,176.0,3.0,132.91701946183883,B,True
687,39,F,89.0,3.0,237.93732105376182,B,False
688,48,F,206.0,18.0,32.458371958537946,A,False
689,41,female,233.0,19.0,286.05570543091164,A,False
690,58,M,358.0,4.0,289.4024131488317,A,False
691,69,female,266.0,8.0,138.4320083200979,B,False
692,59,female,222.0,12.0,190.66093661186224,A,False
693,66,male,332.0,4.0,74.09625119843984,B,False
694,67,F,155.0,7.0,227.03219319224752,B,False
695,22,M,341.0,8.0,82.78770325181746,A,False
696,31,male,135.0,13.0,4.58500718962314,A,False
697,55,F,47.0,6.0,387.9567586019229,B,False
698,48,M,153.0,8.0,66.64986916038865,A,False
699,20,F,47.0,6.0,159.54796980938534,B,False
700,22,female,44.0,15.0,196.06546323721125,B,True
701,45,F,321.0,3.0,237.56065722965096,B,False
702,50,M,290.0,5.0,170.57058472240095,B,False
703,26,male,81.0,5.0,208.93919748130006,B,False
704,26,M,305.0,18.0,135.84774333655804,A,False
705,24,female,26.0,18.0,39.45028593795522,A,False
706,47,female,104.0,10.0,165.6000218351807,A,False
707,18,female,258.0,3.0,261.1119671635058,B,False
708,47,female,111.0,15.0,70.54754494820008,B,False
709,42,M,266.0,10.0,197.55852271338102,A,False
710,42,M,319.0,17.0,545.7881225602488,A,False
711,53,F,25.0,7.0,157.35944456256343,B,False
712,45,F,9.0,19.0,163.66102660352433,A,False
713,55,female,343.0,16.0,35.997033165821726,B,False
714,57,male,190.0,5.0,62.929070830169486,B,False
715,65,male,185.0,14.0,83.60327274005151,A,False
716,59,female,169.0,6.0,253.96419697971723,A,False
717,44,male,158.0,7.0,75.09103944777831,A,False
718,43,F,252.0,5.0,223.66343681171688,B,False
719,30,F,212.0,13.0,90.52047624063097,A,False
720,49,male,60.0,5.0,37.57955992892238,A,False
721,25,M,229.0,13.0,276.09628783048953,B,False
722,66,male,244.0,12.0,123.66817171257236,A,False
723,61,male,42.0,15.0,238.82896227414147,B,False
724,24,male,138.0,19.0,36.16305343679684,A,False
725,58,male,288.0,1.0,13.549776146092626,A,False
726,24,female,-1.0,19.0,183.93781107647672,A,False
727,55,female,50.0,3.0,60.78677486715055,A,False
728,22,male,15.0,11.0,181.97628153125086,A,False
729,43,F,212.0,7.0,184.93126453053287,B,False
730,52,M,169.0,13.0,167.70082305958093,A,False
731,55,female,350.0,14.0,345.2862084301906,B,False
732,39,female,191.0,17.0,220.8243296315783,B,False
733,65,male,340.0,8.0,545.434425126171,B,False
734,58,female,79.0,18.0,126.41713738799379,B,False
735,28,female,163.0,7.0,50.059423334737055,A,False
736,52,female,51.0,4.0,95.92468314376801,A,False
737,55,male,210.0,8.0,132.61426683742474,B,False
738,35,M,69.0,11.0,575.8995981869123,B,False
739,56,M,180.0,13.0,175.0633432137142,A,True
740,64,M,126.0,16.0,354.1078286566605,B,False
741,60,F,68.0,5.0,117.97517564528941,B,False
742,57,male,36.0,6.0,106.38392669236924,B,False
743,50,F,187.0,18.0,34.52785169309163,A,False
744,32,M,345.0,9.0,563.7718573371426,A,False
745,59,M,73.0,5.0,435.5740699460864,A,False
746,36,female,148.0,19.0,199.07550407022228,A,False
747,45,female,82.0,9.0,138.9576011498991,A,False
748,34,F,295.0,19.0,180.1602609768217,A,False
749,34,female,152.0,18.0,48.01646394487492,A,False
750,26,male,355.0,18.0,238.50430922004531,A,False
751,67,female,90.0,12.0,411.69142104800426,A,True
752,25,female,30.0,16.0,425.6751150135652,A,False
753,22,male,213.0,19.0,36.1812518923521,A,False
754,66,F,238.0,6.0,351.8756815109911,B,False
755,46,male,361.0,1.0,48.351411795654805,B,False
756,40,F,318.0,7.0,14.995907921260926,B,False
757,56,F,322.0,13.0,360.96866140698285,B,False
758,37,male,231.0,11.0,110.19573350399658,A,True
759,24,male,131.0,2.0,326.83496999426717,B,False
760,55,male,157.0,11.0,306.943871594008,A,False
761,27,F,49.0,4.0,280.3193546852724,B,False
762,46,F,157.0,10.0,178.49134824995326,A,False
763,67,M,133.0,11.0,54.03286460635183,A,False
764,66,male,14.0,13.0,132.84547919746868,A,False
765,36,male,75.0,8.0,430.4537345231724,A,False
766,58,female,195.0,8.0,332.67928747032266,B,False
767,49,male,135.0,13.0,138.53703241911677,B,False
768,42,F,362.0,15.0,137.16276105502914,A,False
769,25,M,175.0,16.0,262.96774738565773,A,False
770,37,M,349.0,7.0,188.40117342401538,B,False
771,51,F,241.0,9.0,144.34758672123166,B,False
772,69,F,15.0,7.0,247.53877183338457,B,False
773,18,F,75.0,11.0,241.67501273090494,B,False
774,55,F,257.0,3.0,98.24328294681466,B,False
775,62,female,199.0,9.0,217.09647210038568,B,False
776,67,M,110.0,4.0,231.20409165627697,B,True
777,40,F,191.0,11.0,168.29582400451764,A,False
778,24,M,329.0,17.0,89.29534368985756,B,False
779,32,F,142.0,19.0,129.5160404582761,A,False
780,62,male,17.0,9.0,73.84035139582461,A,False
781,63,M,114.0,2.0,221.43133168593135,B,False
782,51,F,341.0,5.0,36.412362387328415,A,False
783,24,M,278.0,2.0,460.3747476258401,B,False
784,24,female,305.0,15.0,398.74645875668955,B,False
785,42,male,332.0,19.0,235.2076447154672,A,False
786,48,M,43.0,11.0,-319.3627178785806,A,False
787,19,M,103.0,4.0,304.7668979989765,B,False
788,53,M,22.0,1.0,190.58444342577835,B,False
789,46,F,2.0,19.0,147.5614417287653,B,False
790,18,female,304.0,7.0,134.58629462976722,A,False
791,22,male,342.0,3.0,471.7250579864681,B,False
792,41,female,57.0,4.0,86.47295080756287,A,False
793,55,F,263.0,5.0,87.99775937061385,A,False
794,60,F,195.0,13.0,338.9261011791982,A,False
795,40,F,26.0,17.0,317.2429225266848,A,False
796,33,M,334.0,6.0,140.82068980343138,B,True
797,68,female,318.0,14.0,253.52207626402307,B,False
798,41,M,207.0,2.0,277.5563328344868,A,False
799,34,F,258.0,1.0,51.414718041439315,B,False
800,41,male,145.0,2.0,416.147341987382,A,False
801,18,M,289.0,18.0,277.4879302703631,B,False
802,33,F,162.0,12.0,238.36569266231194,A,False
803,44,F,361.0,16.0,279.0067057319755,A,False
804,65,F,23.0,1.0,218.0999204614304,B,False
805,56,M,63.0,1.0,160.92334053021182,B,False
806,58,M,-1.0,17.0,191.85831740011307,B,False
807,46,M,106.0,2.0,46.7596977826855,B,True
808,23,F,114.0,3.0,597.49297073982,A,False
809,38,M,289.0,10.0,158.83178918817836,A,False
810,69,female,69.0,12.0,590.8024013166264,B,False
811,20,M,187.0,5.0,194.30107706700025,B,False
812,63,male,105.0,9.0,105.55291284736599,A,False
813,53,male,73.0,13.0,408.1312886329728,A,False
814,32,F,352.0,9.0,231.47414993170113,B,False
815,58,female,73.0,8.0,740.0395151664034,A,False
816,61,M,35.0,2.0,103.27206639112505,A,False
817,20,M,246.0,9.0,419.67681876282745,B,False
818,23,F,316.0,16.0,434.68592976039844,A,False
819,52,M,47.0,12.0,293.89639896187106,A,False
820,69,F,258.0,17.0,437.1147807656327,B,False
821,19,F,197.0,3.0,161.69370013209303,A,False
822,52,female,303.0,1.0,86.08753263951124,B,False
823,25,F,47.0,11.0,113.71002271798399,B,False
824,51,female,356.0,4.0,184.40524240264403,A,False
825,50,female,226.0,12.0,304.5094493066382,B,False
826,22,female,307.0,18.0,91.52994265062446,B,False
827,53,M,132.0,7.0,134.68221420942726,A,False
828,64,female,344.0,11.0,98.06612331361913,B,False
829,62,male,228.0,13.0,342.72514629257483,A,False
830,19,female,47.0,3.0,587.7378882402556,A,False
831,30,F,336.0,18.0,73.41932766606722,B,False
832,30,female,290.0,4.0,262.0863367065416,B,False
833,41,male,110.0,16.0,372.4653904136753,B,False
834,25,M,199.0,13.0,150.77220348169783,B,True
835,62,F,142.0,3.0,49.39694198337191,B,False
836,58,M,198.0,14.0,405.5698622994364,A,False
837,60,female,352.0,4.0,46.29002123442697,A,False
838,28,F,328.0,12.0,487.20766368870795,B,False
839,18,M,79.0,19.0,96.27921556363582,B,False
840,65,male,354.0,19.0,39.44535649356612,A,False
841,33,F,160.0,17.0,120.89923091783538,A,False
842,52,M,257.0,10.0,173.42419965117514,B,False
843,65,female,279.0,11.0,202.05071074321603,A,False
844,19,female,176.0,6.0,277.8044343556405,A,False
845,18,male,167.0,18.0,215.74093273994794,B,False
846,18,male,167.0,10.0,556.4056426287538,A,False
847,26,F,-1.0,15.0,167.22339965728185,B,False
848,20,male,141.0,7.0,224.20715289841615,B,False
849,60,male,102.0,15.0,210.69186732519321,B,False
850,49,M,132.0,5.0,34.49885336365732,B,False
851,68,M,71.0,14.0,61.1347297590927,B,True
852,59,F,143.0,1.0,184.96876969929997,B,False
853,68,F,42.0,2.0,244.329295647796,A,False
854,30,M,33.0,7.0,20.959544905705744,B,False
855,32,M,-1.0,10.0,573.3248802003982,B,False
856,62,female,29.0,14.0,258.6173411453157,A,False
857,30,F,207.0,7.0,177.16541550253282,A,False
858,20,male,284.0,1.0,250.18025866540032,A,True
859,52,male,264.0,7.0,115.2330394175063,A,False
860,59,male,-1.0,9.0,203.68135066688345,A,False
861,68,male,71.0,11.0,228.16967723206423,B,False
862,66,F,339.0,13.0,408.7993561845974,A,False
863,24,female,304.0,5.0,155.85729914924374,A,False
864,58,F,223.0,12.0,47.60893316293039,A,False
865,61,female,32.0,13.0,84.08692576626807,A,False
866,54,F,13.0,15.0,146.18291117902055,B,False
867,60,M,115.0,10.0,53.16025438925989,A,False
868,61,female,58.0,16.0,76.03195419989815,B,False
869,41,M,-1.0,5.0,84.78964232302377,A,False
870,20,female,75.0,14.0,138.4595643554436,A,False
871,41,M,103.0,1.0,256.2204600690732,B,False
872,28,M,356.0,2.0,133.26329165575987,A,False
873,23,male,298.0,17.0,268.6694905764099,B,False
874,24,female,80.0,10.0,177.29117546565385,B,False
875,54,F,140.0,12.0,78.416356123398,B,False
876,44,M,188.0,12.0,230.96026447388374,A,False
877,46,M,242.0,14.0,205.61766850306657,A,False
878,56,female,341.0,5.0,273.7083427058626,A,False
879,46,male,318.0,4.0,314.15424503743856,A,False
880,50,M,356.0,1.0,417.5064292268028,A,False
881,22,F,15.0,17.0,262.36157201034536,B,False
882,62,F,87.0,5.0,200.63207453027027,A,False
883,41,M,205.0,11.0,274.59683631941044,B,False
884,26,female,18.0,9.0,122.81216831448225,A,False
885,60,male,130.0,4.0,115.44358430726615,A,True
886,56,M,56.0,8.0,456.13402093398906,B,False
887,20,male,340.0,2.0,112.64920317212221,A,False
888,28,F,24.0,4.0,86.74439844968443,A,False
889,18,M,55.0,3.0,262.2617449876696,B,False
890,32,F,72.0,16.0,123.66897686189378,B,False
891,23,M,55.0,11.0,311.94751226431003,B,False
892,54,M,207.0,18.0,396.98180982640514,B,False
893,45,female,133.0,9.0,97.68240656622285,B,False
894,68,male,333.0,4.0,284.8844279329866,B,True
895,56,M,95.0,12.0,110.41268931162911,B,False
896,49,female,196.0,18.0,148.66111557535365,A,False
897,44,male,241.0,11.0,223.35724658900347,B,False
898,20,female,228.0,1.0,115.65431473885113,A,False
899,21,male,290.0,6.0,208.9311520860273,A,False
900,50,F,74.0,18.0,158.40954821803317,A,False
901,18,male,185.0,10.0,316.81547336548283,B,False
902,20,male,292.0,19.0,317.3797307610176,A,False
903,29,male,315.0,10.0,116.12628748446032,B,False
904,63,M,225.0,1.0,227.03842723667753,A,False
905,41,F,238.0,17.0,350.8037409409118,B,False
906,54,M,315.0,15.0,74.8975968462704,B,True
907,39,F,228.0,14.0,157.64683852464523,B,False
908,27,M,346.0,19.0,219.93454621982082,A,False
909,37,M,47.0,4.0,71.9951934752517,B,False
910,22,female,127.0,18.0,127.65649862590247,A,False
911,58,M,41.0,5.0,-518.5942858617817,B,False
912,27,female,33.0,19.0,112.37068046591112,A,False
913,37,M,172.0,4.0,122.81279204052835,B,False
914,68,female,83.0,11.0,260.21908795927635,B,False
915,48,F,149.0,15.0,64.16918969508748,B,True
916,41,male,160.0,2.0,160.30657007206494,B,True
917,46,F,227.0,2.0,87.48677514997539,A,False
918,58,F,345.0,17.0,208.64083915606372,B,False
919,31,F,310.0,2.0,5.574232574589863,A,False
920,51,male,138.0,12.0,188.06117660698615,B,False
921,63,F,119.0,18.0,224.35435883022942,A,False
922,47,male,281.0,12.0,130.32525011261217,B,False
923,41,female,46.0,10.0,136.93914367764074,B,False
924,25,F,197.0,8.0,117.71772288409232,B,False
925,30,F,154.0,13.0,158.6891322849283,B,False
926,67,M,67.0,11.0,460.1624070930953,A,False
927,46,F,225.0,10.0,323.620491830294,B,False
928,33,M,117.0,3.0,158.57076989570913,B,False
929,39,M,68.0,13.0,127.69301650737258,B,False
930,48,female,238.0,15.0,-303.06109499214784,B,False
931,45,M,64.0,14.0,198.92518220321602,B,False
932,54,F,245.0,2.0,70.36739633125157,A,False
933,31,female,60.0,14.0,-144.74739825807893,B,True
934,51,female,159.0,14.0,428.09748398056666,B,False
935,41,M,295.0,4.0,253.00267628488123,B,False
936,66,M,84.0,17.0,128.8183894399732,A,False
937,26,F,280.0,10.0,44.303514927966305,B,False
938,25,male,263.0,9.0,207.87998602113151,B,False
939,42,female,329.0,14.0,178.01745089784126,A,False
940,44,M,62.0,10.0,154.82525978516847,A,False
941,53,M,261.0,11.0,305.3993393343404,A,False
942,39,F,341.0,6.0,255.21761488781354,B,False
943,65,female,278.0,18.0,45.86562351558221,A,False
944,42,M,69.0,19.0,178.76411510607852,B,False
945,24,F,300.0,3.0,57.97610224700095,B,False
946,24,M,40.0,14.0,119.33015302332284,A,False
947,68,M,215.0,1.0,53.89285558632423,A,False
948,24,female,182.0,8.0,55.79469619052967,A,False
949,67,M,194.0,19.0,226.564201141959,B,False
950,32,F,190.0,4.0,210.73665756520734,A,False
951,22,female,12.0,8.0,168.94093784099266,A,False
952,33,male,185.0,5.0,111.06012491662358,A,False
953,49,M,341.0,14.0,50.09092807712305,A,False
954,40,F,159.0,9.0,119.78260523588611,B,False
955,58,female,101.0,12.0,211.41835181436738,B,False
956,49,F,363.0,18.0,207.9323381303953,A,False
957,38,male,37.0,10.0,422.1965160250261,A,False
958,51,male,178.0,14.0,382.52511524612197,A,False
959,68,male,187.0,2.0,174.02031758000803,B,False
960,39,M,174.0,5.0,118.76978151186277,A,False
961,25,female,336.0,18.0,89.42395870506833,B,False
962,39,female,154.0,17.0,42.680976051896344,B,False
963,61,M,355.0,13.0,64.10685134499494,A,False
964,29,female,25.0,8.0,211.64414512658186,A,False
965,67,female,268.0,4.0,267.66408206661805,A,False
966,48,male,216.0,17.0,138.58121913845577,B,False
967,49,F,88.0,15.0,723.9674318968715,A,False
968,34,F,83.0,5.0,64.68941531001595,A,False
969,65,female,262.0,12.0,38.49711673143717,A,False
970,19,M,233.0,12.0,715.7944340907748,A,False
971,33,female,223.0,10.0,47.71334240879497,A,False
972,39,female,19.0,18.0,137.09693754927736,B,False
973,42,male,218.0,3.0,95.93166537902869,A,False
974,42,F,358.0,5.0,223.06573490317402,A,True
975,25,male,7.0,2.0,129.09565235999963,A,False
976,29,M,171.0,14.0,268.24999338384157,B,False
977,22,female,180.0,13.0,309.6703921246124,A,False
978,47,F,327.0,19.0,42.25318140906273,A,False
979,36,M,103.0,11.0,86.91750871593655,A,False
980,47,female,174.0,3.0,284.41867065339596,B,False
981,48,male,262.0,9.0,352.6542082389197,B,False
982,54,male,22.0,2.0,195.08042619379304,B,False
983,46,M,292.0,13.0,234.9603352129765,B,False
984,51,female,300.0,13.0,440.1592152815305,B,False
985,48,male,262.0,17.0,130.38303287947716,A,False
986,51,female,236.0,7.0,193.51919861284102,A,False
987,50,female,273.0,6.0,382.8099361775313,A,False
988,34,M,285.0,2.0,398.9580488883242,B,False
989,30,M,329.0,8.0,159.60968011130996,B,False
990,58,female,156.0,10.0,89.3271441461062,B,False
991,35,male,167.0,15.0,158.26645131904507,B,False
992,46,F,233.0,15.0,-170.04087901307645,A,False
993,28,F,71.0,3.0,86.55606996006415,A,False
994,40,male,312.0,6.0,97.94215510639478,A,False
995,45,female,281.0,10.0,399.3301043016488,B,False
996,50,M,230.0,7.0,242.71557815104688,B,False
997,45,male,110.0,1.0,137.62323375269446,A,False
998,36,female,127.0,17.0,68.40366905311893,A,False
999,68,F,159.0,14.0,98.93191049645978,B,False
1000,44,F,242.0,10.0,35.329756477784734,B,False
